SensorID,SensorLocation,Pollutant_PM2.5_µg/m³,Pollutant_PM10_µg/m³,Pollutant_O3_ppb,Pollutant_NO2_ppb,Pollutant_CO_ppm,Pollutant_SO2_ppb,UrbanVegetationArea_m2,Humidity_%,AirTemperature_C,EnergySavingTechnology,AnnualEnergySavings_%,PopulationDensity_people/km²,RetrofitData,RenewableEnergyPercentage_%,AnnualEnergyConsumption_kWh,GreenSpaceIndex_%,HistoricPollutantLevels,Country,AQI_Index,Cluster_KProto,Cluster_KMeans,Cluster_KMedoids,Cluster_Agglomerative
S006311,3.0,1.297313994382527,-0.3897479328730193,-0.1921240339167382,-0.551730609913231,-0.6787771778224754,1.8468179162320852,-0.6574774701559184,-0.4535949640495695,1.470624183281572,4.0,-1.2635892034124394,2.1567357911477014,0.0,-1.315909998783056,1.675233126380961,0.5569140723988233,0.5994359549380032,28.0,128.21,1,2,3,1
S006312,2.0,0.3913907342076792,1.0475782885441278,-1.3957894261315338,-0.53365351253871,0.5090004055526169,0.840743537422068,0.7906508290979125,-1.2974421894296744,-1.433644333353629,0.0,-0.0944265382535874,-0.5476124001849474,0.0,-0.4742240225345919,-0.2103070208771209,-1.650348278426714,1.464754996981649,30.0,121.4,1,2,3,0
S006313,0.0,-1.1091174420684302,-0.5612482777198848,0.8532980262904536,1.3720145498753364,0.9166061987638168,0.2936485709639999,-1.1392328866937658,1.2175274673591057,-0.5888783316996533,4.0,0.729719577242291,-0.405225259880111,0.0,1.3269411327452003,1.1792943460894254,0.4070770959309173,1.6203988765235051,30.0,75.05,3,3,0,2
S006314,1.0,-1.1902633639108913,-1.5831088750009632,0.3012903412598853,-0.20142577700697,-0.5150197626551688,-0.8152626754092227,0.9256448451583432,-0.8069104166242719,0.3807527176440523,4.0,-1.5393861318264144,-1.0497996690987552,1.0,-1.0667595274423316,1.2251608936198028,1.67313659037192,1.676895943118769,22.0,38.95,2,0,2,2
S006315,1.0,-0.5149691856362758,0.0954520629582842,-0.94194529200271,-0.0067305525813841,-0.1195706334520225,-0.1777165618446331,1.531852867200308,0.7422419523571142,0.5271993785147234,2.0,0.6475212770091064,-1.0539380641851746,1.0,0.5809175151203951,-0.1708777079744632,0.4889208225730506,-1.370899242571845,17.0,81.82,3,3,0,0
S006316,0.0,0.7183032731460964,1.500641661274916,1.5801636523848346,0.3662927945928561,-0.8325232226302085,-1.1183235610978963,-0.855598504732148,-0.2249010969984019,0.4123543655161444,2.0,1.0141689583123912,-0.173289139755845,1.0,-2.5362758957357693e-16,-1.3416585115460615,0.612945546792284,0.9407723989510594,5.0,161.78,0,1,1,3
S006317,3.0,1.7482378793474491,-1.475041603202173,-1.235852645862255,1.8478819240046225,1.892714808822216,0.3385910423353934,-0.1472958689305027,0.3484907725646697,-1.5592801529426783,1.0,-1.5231627830961805,0.1983371890439053,0.0,-1.1188740959462655,0.5431165261556465,-1.2839402099211628,1.1800540927662966,5.0,122.9,1,2,3,0
S006318,2.0,1.9812685894277724,-0.3916383224671672,-0.8042115000531662,-0.8155585175413774,-0.1031233821470091,1.9600587889789045,0.2476588851079366,-1.213256331123882,1.5423059699182693,2.0,1.1580159837204642,-0.7773475761059492,1.0,1.299099102996523,-1.4228694258868675,0.4108544986990159,0.274023929205475,17.0,141.97,1,2,1,1
S006319,3.0,-0.1467195313556903,-1.2379027307807262,-0.3326802396357396,-0.6215961484147586,1.510852539392776,-0.3528860368748684,1.8408903706182132e-16,0.1960281945305578,-1.6078387825997955,2.0,0.7610847181207433,0.505229408935677,0.0,0.1261643625586721,-0.9743651289067284,1.521410912519965,-1.6445222905920474,30.0,70.92,2,0,2,2
S006320,1.0,-1.2213389770290357,-1.165374783351917,-0.4045577102979331,-1.5019996475738695,-0.6437373815639688,-0.1549268362043359,2.3745018133446383,-0.8937477980263091,-0.6559354869404344,3.0,-1.1835540163432856,-1.132218829668174,1.0,-1.702128924271113,-1.1162467679386108,-0.4440976611472704,-1.5739009573479663,10.0,35.86,2,0,2,2
S006321,3.0,-1.3679110726260908,-0.5666043815699705,1.393696182682652,-1.0429879453208255,1.605960557808723,0.7451965510419396,-1.088205820617605,-1.2251881850569863,1.6039677218638146,4.0,-0.9402037853897782,1.4958867945105545,0.0,-1.6542977449592833,-0.1078469974686571,1.59066329660177,-1.0313629501905004,8.0,63.86,2,0,2,2
S006322,0.0,0.3964850970139322,-0.194722739743424,0.7454818202971635,-0.9963294912865888,1.4615107854777365,0.4203367973495033,1.8408903706182132e-16,-0.0359800763909162,-1.3342147583414368,2.0,0.3338698682245854,-0.2729283637747466,0.0,1.5546746581254036,1.0364613233435815,1.3501686536995017,0.6082982398941229,15.0,113.8,1,2,3,0
S006323,3.0,0.6915214801075082,0.4614524927141484,1.8452823857959095,-0.5309663764424973,1.2341096587388565,-1.3957636993276024,-0.6758318309325397,-0.5019852605560482,0.9565193264355852,4.0,-0.113894556729868,1.7085336536421278,1.0,1.3333662165333562,-0.9939685596730512,0.7168241229149916,0.3632006715764316,26.0,142.19,1,2,1,1
S006324,1.0,-1.411577039536832,-1.5140886504857396,0.5079474774595897,0.126038399081484,-1.4500102444510348,-0.4359057517073798,2.4638487689469337,-0.3999016213506001,0.2273691096795075,2.0,0.2094908612927928,-1.0439330678245615,1.0,1.146324888478142,0.8494597728675222,1.244401376192744,1.422105250630322,8.0,36.4,2,0,2,2
S006325,0.0,0.1098908008564331,1.9069704023726028,1.414770205494604,0.6139978856437269,0.3259353475489905,-0.7594915455814145,-0.9304692375428254,1.456164546021193,0.699081512062932,4.0,1.2023598035831038,-0.1017197041320948,0.0,0.4359961807875385,-1.620908105063976,-0.2992972217034958,0.7131224541407291,26.0,154.62,0,1,1,1
S006326,2.0,1.0734531373534593,-0.1904168523345313,1.7619270991379208,-0.6081604679336957,1.2791608253569364,0.3474379855187386,-0.0410154569698903,0.7269956945537028,1.470624183281572,0.0,0.9860484871799856,-0.6641306962978965,1.0,1.199867253379444,-1.3565311944919891,-1.276385404384966,-0.935539494102454,22.0,141.82,1,2,1,1
S006327,2.0,0.3139564195526312,-1.4358685299456628,-0.4297712733050901,-0.7772057568954339,-1.1707645212072215,-0.9587247060703488,1.8408903706182132e-16,-1.4313441057900675,1.3002835935320023,0.0,-1.0494410001733527,-0.541249811484666,0.0,-2.5362758957357693e-16,1.4296075577635212,-0.4434680940192539,-0.3986788882450024,14.0,73.79,3,3,0,2
S006328,3.0,-1.4201646796959446,-0.7850494013381765,-0.4743654108625243,-0.884691200743938,1.5873680128552292,1.988722884892943,1.8408903706182132e-16,-1.524810294932719,0.2042459526999278,4.0,1.6176775310770894,1.8239592274569767,0.0,1.583944484271449,0.4004659289277711,-0.507683941076928,0.6934592593943377,22.0,45.75,2,0,2,2
S006329,0.0,-1.3797008836919908,1.781469537650004,0.8958223937502852,0.0159879616865949,0.059203837254644,-1.2308566783900476,-0.7929613136653941,0.8542688031734831,-1.2525129370135886,4.0,-1.7005380625467372,-0.4095806494654437,0.0,-1.4344170997646042,-1.6600518489068603,-1.6163516535138278,0.7804204305262644,20.0,103.67,3,3,3,0
S006330,2.0,0.7172844005848454,-0.0857102731475595,1.8561957190378136,1.1636393598690318,-0.8289477332160753,1.0973048897390791,0.157664223787895,1.7736844367965814,0.3345064036848932,2.0,-0.5789638869965713,-0.6254436770630549,0.0,0.0219352255508046,-0.2171529810324401,1.199702110103579,0.0573133673878551,15.0,140.14,1,2,1,1
S006331,2.0,0.778707860705955,0.2898471262231635,-0.7916047185495878,-0.7334787240570653,-0.5135895668895155,-1.2913697697641289,0.0788343897774963,-1.225851065831048,-0.7399496239662403,0.0,0.1716363809222471,-0.6537924583853807,0.0,0.7272666458506203,0.5885204672037495,-0.6858514383055723,-1.5564533338406057,26.0,117.17,1,2,3,0
S006332,0.0,0.2650505366126007,0.2875366500525383,1.450520779907737,0.6171735919392507,0.0491924668950706,1.1203069420157763,-0.938468403156986,0.9941366465004288,-1.3588794591196551,4.0,0.483124676542737,0.2805471049179435,1.0,0.7194137656650956,-1.280789197050615,-1.6465708756586157,-1.127186406278547,14.0,130.61,1,2,3,1
S006333,3.0,-0.1015980322145909,1.1753896294373525,-0.4066274803955355,0.1882089569438571,0.9273326670062167,1.460029560256233,1.8408903706182132e-16,0.1350431633169136,0.4362482943950436,4.0,0.4030894894735832,-1.7621013131748652e-16,0.0,1.4597261977004286,-0.2061474111762723,-0.5549014756781588,0.6278229614380749,22.0,122.59,1,2,3,0
S006334,3.0,-1.42205687159541,-1.0451880138217562,0.0028106770938182,1.826140550135266,-1.159322955081995,-1.046840260176467,-0.4427832655268682,-1.5506626451211118,-1.6648759031494254,0.0,-1.161922884702974,2.6409202664552325,0.0,0.0119406507692282,0.9625027855019228,1.2909893436659583,1.118018098073457,27.0,47.52,2,0,2,2
S006335,1.0,-1.0192383268438208,-0.6993937483944511,-0.8340726377340304,-0.7667014976102392,-0.6759167862911687,-0.959220134888616,1.8408903706182132e-16,1.323588391208922,-0.5156550012643178,4.0,0.3208911892403986,-1.7621013131748652e-16,1.0,1.1191967569281491,-1.699898354344281,1.1669646194467256,-0.6563775179846766,10.0,48.69,2,0,2,2
S006336,0.0,-0.6309751043958123,-0.7414654190286546,1.595781008575835,0.6279221363241011,1.2920325872478164,0.9752170738089152,1.8408903706182132e-16,-0.719410154448173,-0.5896491035989726,2.0,0.8757297158143956,-0.5158459555047359,0.0,1.7003098906569445,-0.4601776389949642,0.4184093042352126,1.4853875041451157,26.0,89.12,3,3,0,0
S006337,2.0,-0.9174238473302756,0.7555130962482717,0.2289801004863748,-1.043476515520137,-1.3588352643906347,0.3976886228001395,0.1792449686710375,0.8947045303912257,0.8254881035513008,4.0,1.2921289998903975,-0.8751268472770221,1.0,0.4809717673046319,1.3879837505497754,0.6998258104585484,-1.2854612766667513,15.0,87.5,3,3,0,0
S006338,0.0,-0.6982206934383538,0.2505690313225341,-1.584326665931319,-0.8849354858435936,-0.3097866702839157,0.6510650755711463,-1.1039976956483948,0.431350869322339,-0.230469398516169,0.0,1.613351304749027,-0.4952004788938349,0.0,-2.5362758957357693e-16,1.236431249881798,1.293507612178024,-0.1654900153370971,9.0,71.92,3,3,0,2
S006339,2.0,1.2008122075097882,-0.7883050723058757,-0.8034588563813109,0.88197863996602,0.798615048097417,-0.6947319214793276,1.3783911418626509,1.7107107632607534,-0.8725223906491634,4.0,1.5225005518597174,-0.7008492654354523,0.0,1.1213384515242013,-0.9640484655424664,-0.5800841607988152,-0.0300632233513896,5.0,117.44,1,2,3,0
S006340,1.0,-0.232595932946815,0.3835474371064295,-1.501987448230335,-0.3214919034877422,-1.329873800136155,-1.4587539347930203,1.1821605983500916,1.3666756415229104,-0.5441735615391327,2.0,-1.498286981709822,-1.0467307468998377,0.0,-1.4843899736724857,1.5376257865105911,-0.6077851144315374,0.8779055650435834,11.0,85.81,3,3,0,0
S006341,1.0,-1.247684110398516,-0.3297595697520583,0.5594471207062977,-1.3327100735124753,-1.2233242155949815,-0.3724908629691615,2.2781151062225926,-0.115525769278279,-0.4963857037813348,0.0,-1.514510330440056,-1.7621013131748652e-16,1.0,-1.4836760754738016,-0.3727496322126788,1.645435636739198,-0.2661600335105215,4.0,58.31,2,0,2,2
S006342,1.0,-0.2691297919288019,-0.3375731800745361,-1.1478121523469662,-0.7057523652461442,-0.9022452662058086,-1.359951273321421,1.8408903706182132e-16,1.2897814717317937,-0.9118317575144488,4.0,-0.0295331433326523,-1.0666477419786722,1.0,1.178450307418923,-1.0388429279094988,-0.6002303088953405,-1.697419053923888,28.0,73.06,3,3,0,2
S006343,1.0,-1.4342833423304175,-1.195999094777114,-0.6559971449730357,-1.063385751142076,-1.4757537682327948,-0.1557761427499371,1.483578550424567,-1.9013265745995684,-1.6078387825997955,4.0,-1.106763499020179,-1.7621013131748652e-16,0.0,-1.3480354177238372,1.3149742872383072,1.5894041623457371,1.6687260241748467,20.0,28.05,2,0,2,2
S006344,1.0,-1.383849150548511,-0.9987054341345408,0.4953030637724182,0.140084792311686,-1.2744537142170882,-0.926521832882972,1.8408903706182132e-16,1.25398590993248,-1.5446354868556111,4.0,1.0120058451483596,-1.078597939025973,1.0,0.6880022449229988,-0.9989764095460564,-1.324232506114213,0.2380208965712379,19.0,46.49,2,0,2,2
S006345,0.0,-1.1737430730963274,1.907705553881438,1.3173028499893258,1.8007348997710746,0.018443257933524,0.0009916904589401,-0.8698885121299146,-0.2600337780236543,0.9449577479457952,0.0,-1.588056178017116,0.3409258242405898,1.0,-1.467256416904069,-0.6574796885488836,-0.9339008867440384,-1.3096940870936418,30.0,124.08,1,2,3,0
S006346,3.0,1.4232175323084977,0.3517048746094486,0.5925069939925475,0.0272250762707569,0.6434388075240304,-1.2867693593087894,-0.4873980449973455,0.9000075765837163,-1.0112613325266413,2.0,0.9254813185871128,-0.099387013268776,1.0,1.7788386925121873,0.4667672133823018,-1.288976746945294,0.5494471288573891,24.0,151.83,0,1,1,1
S006347,1.0,0.1764086237837959,-0.3618961928525731,-1.0607500956050897,-1.357627153677356,-0.8940216405533019,-0.4259971753420333,0.7749925433714079,1.1969781633632035,-0.8463161460723065,4.0,0.0678069490487508,-1.0342613130158511,0.0,-2.5362758957357693e-16,1.6449928254340271,-1.6144629521297786,0.4118047656326516,21.0,84.2,3,3,0,0
S006348,3.0,-0.5752282199730989,1.276420451080147,1.825337328491741,1.777283530204128,-0.9784031907268484,-0.2191202559426888,-0.6862517966667752,0.1966910753046195,-1.617858817290947,4.0,-1.2397949586080963,0.4513217755627686,0.0,-1.490815057460642,-0.9383503290745674,0.6437943360650877,-0.8056516302143214,13.0,130.76,1,2,3,1
S006349,3.0,0.1835407317125502,-0.680762908727682,0.7849956130695734,-1.1431448361796592,0.558342159467657,-0.995174111985731,-0.2322384256521272,0.5811619242602046,-1.62556653628414,2.0,-0.2718018177041441,2.159711715704228,0.0,-0.3592864125464641,-0.1108289234459121,-1.4451093946933642,0.9140470708802602,26.0,95.14,3,3,0,0
S006350,3.0,0.8832150748456628,1.2502700616944342,-1.5510221834517164,1.4533614880606816,1.502271364798856,1.7647182834906423,-0.3240264221781777,-0.2414731163499358,1.3072205406258763,0.0,-1.098111046364054,2.570629548414364,0.0,-1.6542977449592833,-0.6010878813868629,-0.556790177062208,1.27227724559092,21.0,148.37,0,1,1,1
S006351,3.0,1.4687756911187049,-0.6954659389043882,1.3784551483275795,-1.4812354141031356,-0.9104688918583153,-0.0223642395450911,-0.8205049993125338,0.8940416496171639,0.1140656404795673,4.0,-0.4372799747525293,0.9217116005822348,1.0,0.0968945364126271,0.3122358656487642,0.1640641845165826,0.6575946999625399,26.0,132.85,1,2,3,1
S006352,3.0,-0.0441045091154481,-0.9707276681411514,-1.3543940241794854,0.747377550055734,1.4307615765161896,-0.3734109450602293,-0.5125330750066182,0.3411990840499949,-1.1276478893238586,0.0,1.3126785749486936,1.3672168064584564,0.0,1.7552800519556144,-0.2779999734180934,-0.4258402144347946,-0.1966464858859561,28.0,76.14,3,3,0,2
S006353,1.0,-1.282689660538627,-0.1639724023452843,-1.0834046701279378,0.1726968531157209,-0.9873419142621818,-1.417562567331365,2.666119168277472,-0.936835048340297,1.6062800375617727,5.0,-0.1128130001478526,-0.9871580071445838,1.0,1.6546204059411669,-0.5312989597090639,-0.2331926732617726,-0.7728334812361898,4.0,52.42,2,0,2,2
S006354,3.0,-1.0143622938721215,0.6581580321496528,1.7163921569906675,1.0160911596769944,1.28917219571651,0.1627138118504906,1.8408903706182132e-16,0.1052135284841524,1.7272912257549062,4.0,-1.0710721318136645,0.7039653707261966,1.0,-1.1488578202909945,0.0557101799007332,0.2515740153108638,-0.4579454188890544,19.0,106.64,1,2,3,0
S006355,1.0,-0.8514154606835382,-0.9784152524906864,0.5510175115815164,-0.3638753682780046,-0.3555529347848223,-0.767701508855559,1.611799993573818,0.0859899860363732,-1.6147757296936698,0.0,-0.0901003119255252,-1.0697631629987856,0.0,-0.4913575793030086,-1.3846993878677385,-0.1475715438515407,0.6480400489942232,3.0,61.4,2,0,2,2
S006356,0.0,1.1974644833799648,1.7696020918645197,-0.9159790853236977,0.7051162278152997,-0.7953381327232218,1.029360366090988,1.8408903706182132e-16,0.2729223643216752,-0.54725664913641,3.0,-0.9434484551358248,-1.7621013131748652e-16,1.0,-1.0531954616673354,0.5199238540800981,1.409347963733044,0.6585640123796158,15.0,164.64,0,1,1,3
S006357,0.0,0.2883390522983294,1.888486593007601,1.7762273289031745,-0.81995564933518,-1.1772004021526616,-0.3266990850521666,-1.084562475955285,0.3690400765605709,-1.5962772041100055,2.0,1.13205862575209,0.0018486702778454,1.0,1.5204075445885707,0.3387222035107546,-1.3972622929641167,1.2123183489346714,12.0,154.69,0,1,1,1
S006358,1.0,-0.9738984978681678,-0.1792845580578826,0.0619684697016546,-0.5601584458513523,0.005571496042644,-0.6003881193721342,1.4674547262134328,0.9802161502451407,1.6610048424134447,2.0,-1.5069394343659468,-1.7621013131748652e-16,1.0,-1.0896042698002204,-1.0224384863949758,0.189246869637239,0.1021786849782123,14.0,69.29,2,0,2,2
S006359,0.0,1.416230977602779,1.968933172403008,0.765991360355224,-0.0924746225605318,0.4746757071769369,-1.115138661551892,1.8408903706182132e-16,0.0177132663080536,-1.5662171000365523,5.0,-1.28305722188872,-0.6420592558369933,1.0,-1.6050387692500856,-1.482451755293525,0.9724283768896548,1.7198226358749755,13.0,183.34,0,1,1,3
S006360,0.0,0.3798920295878507,-1.4491012571046986,-0.6333613865419838,1.2349706089684938,-1.0341808255873284,-1.218824835660698,-1.0836637842719128,1.20493273265194,0.9611439578315012,4.0,-1.3630924089578735,-1.7621013131748652e-16,0.0,-1.1267269761317895,1.712654988858043,-0.3773635455775309,1.4601853813011498,26.0,81.79,3,3,0,0
S006361,0.0,0.7251442746287792,-0.632662995721029,-1.376032529745329,0.7060933682139223,0.1564571493190705,-1.061703124724487,-0.9277853069749162,1.9036090685126077,0.9333961694560056,4.0,-1.4236595775507463,-0.2109144359067174,1.0,-1.3665967708896218,-1.4348356161920843,1.1990725429755624,-0.8305768066534087,17.0,100.63,3,3,0,0
S006362,3.0,1.3398155355089818,-0.2301150338116379,-0.9159790853236977,0.3123057875689485,1.0245859790706433,0.8081867865073575,1.8408903706182132e-16,0.9086250266465136,-0.0346933360890616,4.0,0.07537784512286,1.4053535896424816,0.0,-0.6805406019542749,-0.7330215567300398,-0.5637154154703885,-0.3110253511008787,19.0,131.1,1,2,3,1
S006363,3.0,1.772399714371393,0.0317039249778508,1.2356410115930117,-0.8663698182697611,1.4522145130009894,1.681910895294531,1.8408903706182132e-16,0.7979239373782683,0.3653372796576659,4.0,0.8497723578460213,2.6601320294125985,1.0,0.867904590991373,1.5904029513418962,-1.091922235876157,-1.4499674411647272,21.0,162.13,0,1,1,3
S006364,3.0,0.3337516578855005,1.852254125786432,-0.5690103525983443,1.487805687112134,1.4429182405242431,-0.3872121764262479,-1.0326164773920723,-0.6657168117492032,-1.17158188758506,2.0,-0.9834660486704015,2.1197459788865043,0.0,-1.3665967708896218,-0.0077192496696623,-1.4841425566303814,-1.5894099560211763,2.0,149.58,0,1,1,1
S006365,3.0,2.0156191500642224,-0.3861771969729621,1.549869744592654,0.9994797729004076,0.9294779606546968,0.7880157560493303,-0.8740378768842235,0.2477328949073436,0.8694221018125018,3.0,0.9200735356770348,0.9910413429850576,1.0,0.4031568636480733,-0.4298049448451161,0.4014109917787698,-0.2368037145933746,26.0,169.0,0,1,1,3
S006366,1.0,-0.9909282249633568,-0.7728668906203343,-0.8580443386826258,-0.987413085149156,-0.8500431207594619,-0.5167314246304219,2.664916864538907,1.3388346490123335,0.3221740532957841,5.0,-1.2008589216555352,-1.1090701665162368,1.0,-0.9311188696923672,-0.1787974385836471,-0.5032769711808132,0.1070252470635903,20.0,47.36,2,0,2,2
S006367,0.0,-1.3242451057153493,-0.6859089692895292,-0.7150232249382978,0.5807751120905529,-0.7517171618707953,1.1790506447531892,-0.846801851453013,1.2619404792212163,1.3049082249279182,4.0,-1.248447411264221,-0.551541550575986,0.0,0.3439033131572992,-0.1723963811683518,0.0066724025124799,-0.2770994165032323,11.0,49.94,2,0,2,2
S006368,0.0,0.8803040103849468,-0.0897010956240943,1.7671956048409088,0.092693482978482,-0.4785497706310088,-1.0394088279024571,1.8408903706182132e-16,0.5586239779421193,0.1194610437748025,3.0,-0.4210566260222956,-0.642578492673679,1.0,-0.8276036308831838,0.5125952745164828,1.020275478618902,0.7172766502139101,31.0,136.92,1,2,1,1
S006369,2.0,-0.9101461861784852,0.9054840040506744,0.2914495252503754,1.2420548768585085,-0.9433633944683418,0.8602068124254274,0.4535159548504928,-0.1606016619144511,0.8786713646043337,0.0,1.7388118682628353,-1.7621013131748652e-16,1.0,-2.5362758957357693e-16,-0.6609380761110436,1.0410511938434432,-1.622228104999308,19.0,101.64,3,3,0,0
S006370,3.0,1.0976149723774031,-0.2141517439055,0.6737925105529338,1.2396120258619518,-1.1543172699022082,-0.8093883051354815,1.8408903706182132e-16,-0.5616445302215705,-1.4590798060311667,0.0,-1.1435364228087088,2.562848745667613,1.0,0.3210585707994104,0.3912053322751237,0.9806127495538678,-0.8678260981096003,26.0,135.88,1,2,3,1
S006371,1.0,0.1847779341083545,0.0079900377357064,0.8056180496784122,-1.365932847065649,-0.0355466322198891,-1.115775641461093,1.972810919841642,-0.510602710618846,-0.4840533533922257,4.0,1.454362487192736,-1.1360084835956257,1.0,1.187730984001815,-1.3492996006467874,1.6422878010991158,1.5226367956013072,2.0,106.54,1,2,3,0
S006372,0.0,0.2071203538443506,-0.3526752924988959,0.1887136640421093,-0.2813070045943809,-0.0981176969672224,1.5212504070849815,-1.0654915907284073,-1.4790715215224857,-0.2821111157705636,2.0,1.0498603255189054,0.3294716146193767,1.0,0.8100788368979669,0.3686030415172196,-0.3956209922900068,0.2172499162053319,22.0,103.45,3,3,3,0
S006373,0.0,0.9220777853962228,1.058815604464896,-1.057852417468446,0.4666939705513451,-0.8718536061856752,-1.195115027929333,-0.9196808891816224,0.5427148393646462,1.2332264382912217,0.0,0.9179104225130036,0.1455067783620314,1.0,1.021392703708438,-1.5821184360660934,-0.9175321414156116,0.6174374712551219,1.0,138.18,1,2,1,1
S006374,0.0,2.027263407907087,0.297933792820352,-0.5007079393774642,0.5524380405304928,-1.0105825954540486,-1.2216558574793688,-0.8449194567108143,0.545366362460892,-0.480199493895629,0.0,1.5657628151403415,-0.0133719438602212,0.0,0.7965147711229705,1.351503265323645,-0.4843899573403207,1.3024644037227031,18.0,158.62,0,1,1,1
S006375,1.0,-0.1178999931946011,-0.0584886629918294,-1.562180125886973,-0.1447516338868497,-1.492916117420635,-0.8339474194124479,1.8408903706182132e-16,1.265917763865584,1.0104733593879376,4.0,-1.042951660681259,-1.0594094254792046,0.0,-2.5362758957357693e-16,-0.9184836513582648,-1.2190947957354723,-1.3936088477719022,11.0,81.44,3,3,0,0
S006376,0.0,1.5798328002950237,1.1319106687719491,1.4196623893616642,0.901765733038131,1.20550574342579,0.9440758338035402,-1.1387511555661922,-0.8884447518338183,1.7357697166474186,5.0,-1.5675066029588196,-1.7621013131748652e-16,1.0,-2.5362758957357693e-16,0.3823957961858915,0.7136762872749094,0.376355625808172,4.0,185.11,0,1,1,3
S006377,3.0,-1.229198851072969,1.75542416990841,0.1486353885158078,-1.4013541865157246,0.8222132782306969,0.984771772446928,-0.7088000519658004,1.0644020085509325,-1.4552259465345705,4.0,-0.780133411251471,2.2352335511296144,0.0,-0.9475385282620996,1.0613858832479437,-1.2921245825853762,-0.2752992648715201,3.0,99.75,3,3,0,0
S006378,0.0,0.1912550525334479,1.5721614009201796,-0.8096681666741181,-1.1697719120421293,1.6932024995135762,-0.5790139046411722,-0.7673283598856045,-1.3358892743252326,1.5261197600325636,2.0,1.8253363948240828,-1.7621013131748652e-16,1.0,0.4531297375559549,-1.331254868926397,-1.3601178324111487,0.8299938369995604,5.0,127.61,1,2,3,1
S006379,1.0,-0.6339589454680462,-1.1999058999383527,-0.7642649371694393,-0.6562846325658668,-0.4746167322754622,-1.1447936151024654,1.1936128450719845,1.2135501827147377,0.6227750940303192,4.0,-0.5724745475044779,-1.084108049337666,1.0,-0.2122233836175552,-0.7470467692317346,-0.333293846616382,-0.4573915260792965,0.0,50.77,2,0,2,2
S006380,1.0,-1.0516239189692873,-1.5111270401215744,0.411665535737484,0.106251306009373,-1.2297600965404214,-0.6496478990170004,1.8408903706182132e-16,1.3295543181754743,1.5253489881332445,2.0,1.3591855079753636,-1.002060879337813,1.0,0.935011021667671,0.8126914093978462,0.7564868519800253,-1.0650119383832684,22.0,45.51,2,0,2,2
S006381,0.0,-1.2580183892340584,1.6616398417098484,1.078714806011155,-0.6594603388613909,-0.7488567703394886,0.1237872618437716,-0.9871191988811666,-1.341855201291785,1.0289718849716012,0.0,1.2748240945781475,0.3623927800259486,1.0,0.877185267574265,1.6352811682179638,-1.008819374977991,0.9634820041511164,9.0,104.21,3,3,3,0
S006382,0.0,0.788459926649354,0.0332792496396408,-0.4796339165655121,-0.5329206572397429,-1.093533949861942,1.6606782316545026,1.8408903706182132e-16,-0.7797323048877561,0.3676495953556239,4.0,-0.4178119562762488,-0.4870244361669203,0.0,-2.5362758957357693e-16,-1.304496817107264,-0.3861774853697605,-0.459330150913448,28.0,119.22,1,2,3,0
S006383,1.0,-0.6874497549337043,-1.1307176407925386,-0.7484594200604753,-0.4328859089307373,-0.6941517823032487,-0.3557878342390057,0.8023864470713189,0.1317287594466065,0.7900325961826119,2.0,0.3176465194943517,-1.7621013131748652e-16,0.0,-0.5613196027740429,1.3053588460127334,-0.6845923040495395,-0.5972494605430639,14.0,52.47,2,0,2,2
S006384,1.0,-1.269517093853887,-0.5046206072107422,-1.553882229404767,-0.3442104177557215,-0.2286230605830889,-0.7664275490371572,1.8408903706182132e-16,0.2106115715599076,-1.0582784183851195,2.0,-1.1608413281209582,-1.0469787406128814,0.0,-1.3673106690883057,-0.7800057492059443,1.362130429131813,0.2009100783174857,4.0,42.41,2,0,2,2
S006385,1.0,-0.4169390899216614,-1.2446451203331872,-1.6211873897604387,-1.518733176900284,-1.235838428544448,-0.4094356977028111,1.3719829034177031,0.0117473393415011,0.5087008529310596,0.0,1.2456220668637272,-0.983414852038328,1.0,0.4652660069335835,-0.204032198841348,0.4813660170368538,0.8089459102287755,13.0,45.5,2,0,2,2
S006386,1.0,0.1924194783177343,-1.5831088750009632,-1.5184515285521725,-0.5750598369303496,-0.5471991673823688,-0.6279905821041714,1.0877048638990758,-0.7465882661846884,-1.220140517242177,4.0,0.3079125102562114,-1.1216713470602775,0.0,-2.5362758957357693e-16,0.1579169628222282,1.198442975847546,0.5047202844694715,25.0,61.13,2,0,2,2
S006387,3.0,-0.7490187682778496,-0.4006701838614295,-0.2698344930358112,-0.2879027022850847,1.335653558100243,-0.2127504568506802,-0.2150944649355433,0.235138160200178,-0.9118317575144488,0.0,0.1240478913135614,0.2599558769317709,1.0,-0.5706002793569351,-0.589720539406454,-0.0090667756879303,-0.8413777164436799,28.0,72.13,3,3,0,2
S006388,1.0,-1.2356031928865443,-0.5316531784070577,-0.7576793050407044,-0.853056280338526,-1.1371549207143683,-1.0990726127309371,0.8344397837782639,0.5977339436117385,-0.6782878720206945,0.0,-1.1792277900152233,-1.0630053343183403,0.0,-1.2252449275501849,-0.2275689392988874,-0.7991735213485264,1.646293365379668,17.0,45.35,2,0,2,2
S006389,3.0,-1.3249728718305285,0.5259357822034167,-0.3678663312949808,-0.8558655589845665,0.8787060109740035,0.4033506664374803,-1.0959135186587798,0.2019941214971103,1.1422753541715416,4.0,0.8789743855604425,0.9330263137398606,1.0,0.9421500036545114,0.5142194004359478,0.2710905962793727,-1.4063483823963243,24.0,71.07,2,0,2,2
