SensorID,SensorID,SensorLocation,Pollutant_PM2.5_µg/m³,Pollutant_PM10_µg/m³,Pollutant_O3_ppb,Pollutant_NO2_ppb,Pollutant_CO_ppm,Pollutant_SO2_ppb,UrbanVegetationArea_m2,Humidity_%,AirTemperature_C,EnergySavingTechnology,AnnualEnergySavings_%,PopulationDensity_people/km²,RetrofitData,RenewableEnergyPercentage_%,AnnualEnergyConsumption_kWh,GreenSpaceIndex_%,HistoricPollutantLevels,Country,AQI_Index,Cluster_KProto,Cluster_KMeans,Cluster_KMedoids,Cluster_Agglomerative
S006215,S006215,3.0,-1.061521538135722,1.0274141328732163,-0.7667674773783586,0.04066075675181992,0.49684374154456373,-0.9753569592550377,-0.9591302155530768,1.2798382601208729,1.0783012865280377,4.0,-0.07712163294133803,1.6756822364673494,1.0,0.5994788682861796,0.5710491827866777,-1.4438502604373311,0.5326918713622252,31.0,85.87,3,3,0,0
S006216,S006216,0.0,1.456403667160661,-0.08749564109758833,1.50188871051187,1.401573046933675,-1.2587215607949016,0.21614934867789568,1.8408903706182134e-16,-0.14336676178885555,-0.8470869179716258,2.0,1.9302473832795948,-0.005102903490915117,1.0,0.8993161117334698,-0.5836681687406934,1.1978134087195298,-0.47885487245739966,4.0,156.72,0,1,1,1
S006217,S006217,3.0,1.0885906725491832,-1.1561958916558877,-0.06831414989651982,1.817590571647317,1.1776169259955498,-0.3504088927835318,1.8408903706182134e-16,1.8691392682614172,-0.16803687467130415,4.0,1.7074467273843832,0.05112192113824651,0.0,0.41672092942306965,-0.3814514063925626,0.17098942292476316,-1.5862250723650708,29.0,118.05,1,2,3,0
S006218,S006218,0.0,0.8705519444415477,-1.4074076643893247,1.0672369900153595,-0.7026988015004481,1.3606819839991766,1.079257125645055,1.8408903706182134e-16,0.6679993056622422,-0.2235324514222952,4.0,0.8714034894863334,-1.762101313174865e-16,0.0,-0.6776850091595388,1.1449036721767296,1.433271514597667,-0.7768492041069317,12.0,108.29,1,2,3,0
S006219,S006219,3.0,-0.08282166644297208,-0.2949133882332646,1.7370898579666918,-1.5176338939518337,-0.04520045363804928,1.134815928836463,1.8408903706182134e-16,-1.6474432381340696,-0.9126025294137681,4.0,-1.290628117962829,1.9732901917270418,0.0,-1.4008638844264547,-1.2787201683911256,-0.44283852689123765,1.3614539879618766,13.0,103.39,3,3,3,0
S006220,S006220,0.0,0.031146507194062884,-1.1611319089294962,1.6217472152548473,-1.304617287052071,-1.5161567986125015,0.02151659864430094,-0.9692182321069674,-0.8838045864153888,1.086009005521231,0.0,0.06888850563076623,-0.7745886460483363,0.0,0.8757574711768972,-1.4956664442913352,0.38126484368224467,0.7974526344263076,17.0,86.35,3,3,0,0
S006221,S006221,3.0,0.8340180854595609,1.651557763874393,-0.9752497744823125,0.6142421707433827,-1.340957817319968,1.1924979983918738,-0.8159670111275774,1.6616575859802125,-0.9580780714736081,4.0,-0.9196542103314819,1.6663359734070096,0.0,-1.1895500176159837,-1.1545014760293706,-0.43213588571495853,0.38009440227403524,19.0,151.03,0,1,1,1
S006222,S006222,3.0,0.6667774321914213,-0.755958405917122,-0.8800403499926008,1.6729737926511477,1.198354764597523,0.7321030751305885,-0.5261187024363361,-1.0316269990310711,-1.6764374816392151,2.0,-0.8601685983206246,-0.3722575956523435,1.0,-0.06516035468864645,0.2583456742394746,-1.2726080016168675,0.8155926239458653,22.0,108.58,1,2,3,0
S006223,S006223,3.0,-0.8231053588030742,1.1223536991570906,0.2549463071653871,1.6715080820532133,0.7921791671519768,-0.7088870305726799,-0.21141873498733604,0.5016162313728418,-0.4647840559092427,3.0,0.01805534627603368,-1.762101313174865e-16,1.0,-0.5663168901648311,-1.5573585979374496,-0.8690554725583479,1.5605784530696958,18.0,109.84,1,2,3,0
S006224,S006224,3.0,1.8447396662201878,-1.3099475786465866,-0.6905623056029964,-0.9372124971699115,0.0942436335131508,1.411548311611501,-0.16740308330577366,1.3355202451420258,-0.39078995357458784,2.0,0.8530170275920682,0.20996189434283613,0.0,-0.6805406019542749,1.0851496934430391,0.2112817191178135,-0.9291697267902428,23.0,120.64,1,2,3,0
S006225,S006225,0.0,0.360970110593196,0.5516660850126527,-1.3182671279304248,0.7544618179457493,-0.36341901149591566,-0.5599045073651465,-1.105803175336611,0.5181882507243757,-0.9734935094599945,4.0,-0.06522451053916661,0.2976044224932412,1.0,1.3940475634214984,-0.5664439669871986,-1.0629621479874027,-0.5408908671502389,10.0,113.81,1,2,3,0
S006226,S006226,3.0,0.18470515749683666,1.640425469597744,1.3099645741887356,-0.6645903259541603,-0.8382440056928219,-0.6490816946532663,-0.27343250930075963,-0.48872764507482136,-0.614313804377191,0.0,-1.7621867877216257,1.2550151509131768,1.0,-1.7599546783645188,-1.0729387960273342,-0.6033781445354225,-1.6517228971188944,5.0,144.06,0,1,1,1
S006227,S006227,1.0,-0.207342448750103,-0.9025476167788826,0.6201666489332339,-1.0470186494651448,-0.042340062106742425,-0.7086747039362796,2.5599035268886348,-0.9083311750556587,-1.0343844895062209,2.0,0.8248965564596631,-1.1112246118983051,1.0,0.024790818345540665,0.030726350946229226,0.18924686963723902,1.1026475726026872,29.0,78.82,3,3,0,0
S006228,S006228,3.0,1.761337669420672,0.3236640956295877,-1.4369966671656187,0.007926553397957227,-1.4210487801965548,-0.28812641277278156,-0.521022068069824,-0.6948835658079027,-0.2189078200263792,2.0,-1.7178429678589866,0.18368231056371997,0.0,-2.5362758957357693e-16,1.4800724599113795,1.1663350523187093,-0.36752241769614336,31.0,142.86,0,1,1,1
S006229,S006229,0.0,1.114644699472592,-1.0473934683482622,1.2147551496990239,-0.8541555632869766,-1.2837499866938349,1.9030844748781612,-0.925753130285489,1.7756730791187654,0.06781932652040809,4.0,-0.3713050232495785,-0.5116688114006535,0.0,-0.2557711737372807,-1.2578620811088177,-1.4778468853502174,1.1918243149736438,0.0,119.87,1,2,3,0
S006230,S006230,1.0,-0.9422406718578802,-1.5534717670304883,-0.41812411248312725,-0.1065210157907341,-0.3426811728939424,-0.5481557668176641,2.3984426359368167,0.3312558724390742,-1.380461072300596,0.0,0.8259781130416785,-1.0125463635174485,0.0,0.4624104141388472,0.012476101870152967,0.07970218936238337,0.6473476829820266,7.0,41.61,2,0,2,2
S006231,S006231,3.0,1.5945336758216397,1.711105036090053,1.1123956103266854,-0.5456234824218387,-1.4789717087055145,-1.3536522497748793,1.8408903706182134e-16,-0.46420105643455095,-1.4282489300583938,5.0,-1.8000412680921711,-1.762101313174865e-16,0.0,-1.5036652250369544,0.3056223633264679,1.0643451775800503,-1.0670890364198589,24.0,181.17,0,1,1,3
S006232,S006232,1.0,-1.4038627187159345,-1.3276962365027534,-0.659026535752254,-0.7703657741050746,-0.4996451581743955,-0.485448633534113,1.8408903706182134e-16,0.8827726764581217,-0.2836526595692023,0.0,0.656173729665231,-1.089765405916479,0.0,1.2548374146781134,-1.7121685871794448,0.9409500204888341,-0.29537787922522957,29.0,28.45,2,0,2,2
S006233,S006233,0.0,0.7161199748005592,0.38825240676297557,0.8143487162719352,-0.9320825100771422,-0.39416822045746225,0.24905997731993984,-0.9742581922231768,-0.32897337852603464,1.021264165978408,5.0,0.7740633971049301,-0.029414037172745513,0.0,0.4381378753835904,-1.4715524078908575,-0.9490104978164321,-0.35630608829855404,16.0,131.66,1,2,3,1
S006234,S006234,0.0,0.07626800633516222,1.7206620057049118,-1.2362289676981828,0.7559275285436835,-1.2794593993968748,0.9253203142548483,1.8408903706182134e-16,-1.0488618991566658,0.044696169540828536,2.0,-0.17986950823281928,-0.30336184224734725,0.0,-0.6091507820858724,0.2752866161169678,-1.1869868722066355,1.4665551486133608,0.0,129.73,1,2,3,1
S006235,S006235,0.0,1.62713759778166,0.7575085074865389,-0.9594442573733486,-1.0366365327297777,1.772578364507336,0.30355714732934636,-0.9330033861635059,-0.6325727730461355,-0.11562438551759022,5.0,0.6626630691573248,-0.7153878968626484,0.0,0.0012321777889679998,0.020861517873306642,0.6677178869297116,1.167868450951632,29.0,152.26,0,1,1,1
S006236,S006236,2.0,-0.5154058453053832,1.4584229603389458,-0.9447677057721677,0.5998293498636968,-1.3266558596634348,0.31806613415003265,0.853988351971979,1.8426240372989626,1.3565499421823126,4.0,-1.0580934528294774,-0.9389774785822821,0.0,-0.9018490435463222,1.693026157070231,-1.5886506998811059,-1.4861089470014037,0.0,109.23,1,2,3,0
S006237,S006237,1.0,0.009313523738692198,-0.38577811472530865,0.6259620052065206,0.1283591075282131,-0.8743564487755685,-1.3725493204145045,1.8408903706182134e-16,0.9006704573577781,-0.9511411243797341,4.0,0.4431070830081601,-0.9528728763162707,1.0,-0.653412470404282,-1.0412521763113596,-1.1026248770524363,-0.934847128090257,6.0,97.37,3,3,0,0
S006238,S006238,2.0,0.0001436706874365756,1.2395578539942622,-0.3212024236399444,1.7609164285271963,-0.16891238736706254,-1.403549009328946,0.32040838169299674,-1.133047757462458,-0.5457151053377713,4.0,-0.9964447276545888,-0.7793237760067674,1.0,-0.262910155724121,1.0476708710995875,-1.4041875313722973,1.6064130830771284,5.0,128.15,1,2,3,1
S006239,S006239,1.0,-0.016158290292573603,-1.5261871438882866,-1.2534456916918757,-0.4013731310751531,-1.4922010195378081,-0.3175690396869542,1.3333189202290152,0.18807362524182178,-0.9388087739906251,4.0,0.03752336475231425,-1.0076329880777672,1.0,-0.4520931783753872,-0.6346218481202388,0.7010849447145814,-1.0184849423636388,14.0,58.43,2,0,2,2
S006240,S006240,3.0,1.9942228262779593,1.2483796721002862,1.041458944254311,-0.364363938477316,0.6920654635562437,-1.183790940654651,1.8408903706182134e-16,1.876430956776092,-0.9442041772858603,5.0,-1.4831451895616037,-1.762101313174865e-16,1.0,-1.2416645861199178,0.7257029172601176,-1.2342044068078664,-0.6907188721896413,29.0,186.79,0,1,1,3
S006241,S006241,2.0,0.7632792190641601,-1.3240204789585768,1.7359608924589085,-0.648223224277229,0.18935165192909728,0.34036043097206264,1.8408903706182134e-16,1.4482099767324563,0.4586006794753038,4.0,0.7124146719300416,-0.6205148020163084,0.0,-0.4321040288122345,-0.6955881483340994,-0.1947890784527716,-0.9844205345635528,6.0,109.8,1,2,3,0
S006242,S006242,1.0,0.1925650315407702,0.11706551731804225,-1.3854217595517255,-0.9325710802764535,-0.7635162769374353,-0.7113641746640166,2.671827074915107,1.1001975703502451,-0.019277898102675106,1.0,-1.338216607571515,-1.1213923541331032,1.0,-1.2309561131396571,1.2969641932744929,-0.4573185708356151,1.1950091986297495,17.0,92.69,3,3,0,0
S006243,S006243,1.0,-0.27116753705130314,-1.2900144705927377,-1.0283487855317133,-0.10053603084916957,-0.7999862689615953,-1.0485388732676695,1.8408903706182134e-16,-1.2961164278815513,1.6787325960977888,3.0,-1.2841387784707354,-0.9829033650051752,0.0,-1.4536923511290727,-1.4607454278390606,-0.5057952396928788,-0.3661376856717493,17.0,58.88,2,0,2,2
S006244,S006244,0.0,1.2766454367114426,-0.5216551178868976,-0.8894483958907937,1.86278331508362,-0.8196514607393285,-0.42401546006896407,-1.0810810577224013,-0.03995736103528407,0.5796118676684372,2.0,0.5912803347442959,0.26517924451275715,0.0,-0.6162897640727127,0.32171737421557606,-1.558431477736318,-0.47608540840861197,7.0,126.05,1,2,3,1
S006245,S006245,3.0,-0.12153882377049624,1.116892573662885,-1.3594743689645095,1.2173820817932839,1.2627135740519229,-0.04041200363911556,-0.393889580158533,-1.0196951450979663,1.2370802977878181,4.0,-0.9683242565221835,0.5063918794655701,0.0,0.09903623100867907,1.4409710511043103,0.4756999128847063,-1.3227105681229427,16.0,115.89,1,2,3,0
S006246,S006246,3.0,0.8439157046259956,0.5833826215366901,0.8297779115449714,1.7841235129944872,-1.5340342456831682,0.681498560121854,-0.7615961642835543,0.3113694492172337,-0.25821718689166473,4.0,-1.716761411276971,0.005328332063992092,0.0,-1.193119508609404,0.7655448043299948,-0.24011791166995336,-0.32293404651066504,25.0,149.14,0,1,1,1
S006247,S006247,3.0,-0.7445066183637397,-0.5561022171580375,1.5748951466818466,1.6497667081838572,-0.6852130587679154,0.4861580546335917,-0.6821591061627689,-0.416473640702134,0.8177803845581074,0.0,0.26789491672163457,0.8698809145560688,0.0,0.19112909863891808,-1.3962322213517897,-1.7120458569723225,-0.8898433372974606,1.0,90.09,3,3,0,0
S006248,S006248,3.0,1.8031114444319478,1.0398066868792972,-0.9184251772572277,-1.428714117677162,0.6756182122512303,0.6032915823810824,1.8408903706182134e-16,1.260614717673093,-1.5985895198079638,4.0,1.9616125241580469,2.1554648233683515,0.0,0.7736700287650817,1.3974583315652724,0.5367679243022981,-0.5264896540965441,15.0,160.09,0,1,1,1
S006249,S006249,1.0,-0.6968379378195136,0.21322333467370064,-1.4893430345431637,-0.3346832988691495,-0.6333684622629822,-1.3449468576824675,1.8408903706182134e-16,-0.12016593469670851,-1.6055264669018374,4.0,0.6053405703104984,-1.762101313174865e-16,0.0,0.5402253177954057,-1.1592437697686244,-0.7551038223873776,-0.3788772202961719,30.0,70.99,2,0,2,2
S006250,S006250,3.0,1.9090741908020137,1.975759579270764,1.7361490533768729,-0.6645903259541603,-1.2243968624192216,0.554102578281683,1.8408903706182134e-16,0.7972610566042065,1.6725664209032343,5.0,-1.0840508107978515,2.5020282875436077,0.0,-1.705698415264533,-1.34753153560555,-0.15071937949162287,1.7023750123676145,29.0,202.39,0,1,1,3
S006251,S006251,3.0,-1.0686536460644764,0.017736046309980193,-1.3504426449022442,1.1506922495872802,-0.208242770922529,1.646169244833816,-0.7661139116648311,1.0438527045550305,-0.6428323646520058,1.0,-0.8244772311141102,-0.23827899218040055,0.0,-1.5586353863356242,-0.02776835290393296,1.4634907367424552,-0.3831698895717925,25.0,69.06,2,0,2,2
S006252,S006252,3.0,-0.5526674704025493,-1.5825837667803664,0.3661494096820267,-0.8028556923592814,-1.2322629391303148,-0.35996359142154477,-0.441070893535578,-0.09563934605643809,-1.3049254261673024,0.0,0.8627510368302085,0.6865903112060617,0.0,0.12830605715472407,1.4484212476799048,1.7216132592291837,-0.6771484983505827,28.0,54.18,2,0,2,2
S006253,S006253,3.0,-1.128621573955228,0.5402187258036457,0.9688288299202623,-0.2690927496115964,0.6427237096412035,-0.39959789688293124,1.8408903706182134e-16,-0.8824788248672664,-0.2767157124753283,4.0,-0.6957719978542551,1.3773767988897216,0.0,-0.4535209747727552,-0.13599671737423227,1.396127054044699,-0.6671784277749477,7.0,88.33,3,3,0,0
S006254,S006254,3.0,-0.8420272777977288,1.3125478966571968,1.3848526195383508,1.6859209029328992,1.9763812611129359,1.0746567151897155,-0.482046376504471,0.7528480447420957,0.019260696863290943,0.0,0.28195515228783713,1.9603170206134353,1.0,-0.15511152772283332,1.0911297096839514,1.2204778253281205,1.090046511180704,18.0,126.19,1,2,3,1
S006255,S006255,0.0,1.1842191400837068,0.7652801091513695,0.48826584544057033,0.15596332378930608,-0.5951107255317555,-0.4958526387177271,1.8408903706182134e-16,-0.8904333941560024,1.2486418762776077,5.0,0.3317067550605543,-0.49468899186068205,0.0,-0.7305134758621565,-1.7229878828780247,-0.513979612357092,-0.7400153322580584,8.0,152.22,0,1,1,1
S006256,S006256,3.0,-1.4783859689102665,-0.11532637678921076,-0.743811845386768,0.5062681566955672,1.924179115666589,-0.5195624464490923,-0.6696462413280675,-1.5122155602255534,1.0389919196627526,2.0,-0.8461083627544219,2.071898691876105,0.0,-0.058735270900490244,0.054250775756986044,0.06648127967403913,1.094477653658764,15.0,57.38,2,0,2,2
S006257,S006257,3.0,-0.8069489510460999,0.8666259957265223,0.8952579109963941,0.40269127444155395,0.7807376010267504,0.21084118276788857,-0.23805563262963175,0.05218306655924427,1.2185817722041543,4.0,-0.22745799784150494,0.29293904076660365,1.0,-0.3036023530491104,1.6734519759650168,0.28808890873581555,-0.3611526503839321,7.0,106.61,1,2,3,0
S006258,S006258,3.0,0.472754985884694,0.8663109307941643,-0.03726759843248351,-0.49383504129483224,1.0210104896565102,1.0544856847316881,-0.45740927026571543,-0.20766619687280688,1.604738493763134,0.0,0.896279290872692,2.0828569140712303,1.0,1.6403424419674868,-0.01621319731008831,-0.746919449723164,1.515297715872021,29.0,132.2,1,2,3,1
S006259,S006259,3.0,0.405800503288224,-1.5685108664683762,-1.3777259780070035,1.6116582326375695,-1.0220241615792751,-0.13348184592790707,-1.0681593286533728,-0.48342459888233064,-1.3611917748176128,2.0,0.6799679744695741,-1.762101313174865e-16,0.0,0.8379208666466438,0.09099373820517287,0.1313266938597291,-0.942601627426862,9.0,77.39,3,3,0,0
S006260,S006260,1.0,0.038496944957370945,0.05701414121060932,-1.120679347976578,-0.13534665755010564,-1.174340010621355,-0.28119040931703876,1.9490725052862592,-1.7110797924439598,0.8470697167322415,4.0,0.8605879236661773,-0.9621881401624806,1.0,-0.5684585847608831,-1.5614635569556998,1.658026979299526,1.1850391280541144,12.0,92.72,3,3,0,0
S006261,S006261,3.0,0.19285613798684176,-0.3873324350582747,-0.9387465563973243,1.7875435043896666,-0.9776880928440218,-1.41133431933029,1.8408903706182134e-16,-0.6769857849082463,-1.3480886525291846,0.0,-0.2836989401063155,0.523177953917226,1.0,-0.06587425288733033,0.9324826267412293,-1.4155197396765926,-1.3994247222743557,4.0,96.5,3,3,0,0
S006262,S006262,3.0,0.6536776421181992,-0.2880869813655081,-0.0645509315372429,-0.4198166560991578,-0.21396355398514244,1.5400059266336734,-0.42487015427046126,-0.38730688664343405,-0.8255053047906848,4.0,0.38902925390738063,2.2910863851892103,1.0,0.993550673959761,0.5350390013220601,1.3029511190982705,-0.5784171050113093,24.0,114.23,1,2,3,0
S006263,S006263,3.0,1.274171031919834,0.015320548495235418,-0.6036319615036942,-0.4413137448688587,-0.11599514403788912,-0.6487278169259324,-0.9973650937037578,1.1485878668567244,0.9256884504628122,2.0,-1.4398829262809802,1.1206335576575372,1.0,-1.5165153926132668,-0.2607865478555337,0.4612198689403286,-0.03158642857822256,22.0,129.72,1,2,3,1
S006264,S006264,2.0,-1.4080837621839726,1.9463535189173515,-0.9880447169038549,1.3529603121021925,1.4822486240797095,-0.5616738960018155,0.14871374040079532,-1.1317219959143352,-1.1299602050218167,0.0,-0.8515161456644998,-0.540389583292545,0.0,-1.2980625438159556,1.2173951085954022,-0.9106069030074311,-0.6351911180114524,24.0,99.42,3,3,0,0
S006265,S006265,1.0,-1.0814623296916273,0.4113991771268756,-1.0926245551081668,-1.4298134006256127,-0.37235773503124897,-1.3993024766009405,2.2879278478464413,0.08665286681043445,-1.279489953489765,4.0,0.058072939810610576,-1.0259380240218168,0.0,0.4331405879928022,1.3077773311496816,1.3149128945305821,0.40474263230824375,14.0,63.16,2,0,2,2
S006266,S006266,0.0,0.13579927455680635,1.796802697691426,1.1716662994853007,-0.500430738985536,-1.1328643334174084,0.7335185860399239,1.8408903706182134e-16,0.13172875944660653,-1.25097139321495,4.0,-1.769757683795735,0.338655131805532,0.0,-1.5000957340435341,1.6918315393323111,0.607279442640136,0.1716922326027777,25.0,146.8,0,1,1,1
S006267,S006267,3.0,-1.1785463294565088,-0.5936999657527577,0.5633420517081493,-0.5163092704631559,0.8358001380044033,-0.8175274928641592,-0.45658749363632556,-1.852273397319028,-0.8948747757294238,1.0,0.6659077389033713,-0.38805944505535667,1.0,-0.5613196027740429,0.13570184521005438,1.0567903720438536,1.176453789502873,24.0,60.8,2,0,2,2
S006268,S006268,0.0,0.7932631830095354,1.709844776360621,0.9257399797065385,0.4339597671974824,1.2913174893649895,0.6645124292098312,-0.9942115764904831,-0.32632185542978975,-1.2964469352747898,2.0,-1.1002741595280852,-0.36181861029390366,0.0,-1.649300457568495,-0.362059650805317,0.005413268256446882,-0.4550374816378274,12.0,168.37,0,1,1,3
S006269,S006269,2.0,-1.0885944376203818,-0.9039339024812577,-0.12081104600843616,0.46596111525237804,-0.662329926517462,0.7487353283152774,1.8408903706182134e-16,0.9749131040526501,-0.2944434661596727,2.0,1.8210101684960205,-0.6219562654733758,1.0,1.3947614616201822,1.650280856271338,1.6252894886426728,-1.3653603144742699,21.0,56.05,2,0,2,2
S006270,S006270,0.0,0.2820802637077901,-0.35981676429901027,0.557320902333306,1.9524359466572583,-0.8368138099271686,0.5551642114636842,-0.788868623161388,-1.4088061594719818,0.8879206273961656,0.0,-1.588056178017116,-0.62962857097067,1.0,-1.2823567834449068,1.3708942511829665,1.5365205235923587,1.5242984740305798,6.0,115.06,1,2,3,0
S006271,S006271,0.0,-1.4874102687384863,1.7166711832283774,0.9084291752538639,-0.588129089761929,-1.3395276215543148,-1.1254011156445725,-1.0145373915454932,-1.0667596800563226,-1.5469478025535692,2.0,-0.7260555821506915,-0.08703382643777897,0.0,-0.6362789136358654,-1.6251400691896725,-0.11735232170675301,0.4887958661889435,4.0,95.29,3,3,0,0
S006272,S006272,1.0,-1.0582465906174163,-1.1810650169833452,-1.107112945791384,-0.24234353119929825,-0.07165907530263575,-1.3833072033254523,0.8016294410137036,-0.22357533545027952,0.17495662052579375,2.0,-0.737952704552863,-1.0816203624036949,0.0,-0.4756518189319601,0.34457290546044894,0.8408488471342246,-1.4273963091671094,31.0,38.66,2,0,2,2
S006273,S006273,0.0,-0.6797354341128067,0.40684123777209674,0.029717688362649763,0.6635877608738322,-0.24328256718103575,-1.0068520769877467,-1.0903392013254303,-0.21230636229123637,1.1615446516545247,4.0,0.19867529547263682,0.31185631118973034,1.0,0.23039349956653946,-0.38555020758742153,1.3923496512766005,0.9277559179217583,21.0,92.37,3,3,0,0
S006274,S006274,0.0,1.3632496044177465,-0.0007477630550220441,-1.2104509219371342,0.6902148367363026,1.07464283086851,-0.27998722504410384,-1.0620547022636189,1.8273777794955512,0.5803826395677564,2.0,-0.6957719978542551,0.25894840247253026,1.0,-2.5362758957357693e-16,0.013583740352669746,0.9843901523219664,1.598381637335645,6.0,133.84,1,2,3,1
S006275,S006275,1.0,-1.5033483466609068,-1.1477941601263413,-1.3767287251417952,-0.00025699744050827235,-0.1553255275933558,-1.0517945483591404,1.708676528144909,1.214213063488799,-1.5369277678624182,5.0,0.31764651949435174,-0.9963492741342717,0.0,1.3790557012491338,1.6649611072362867,-0.11546362032270392,-0.06578930958074784,7.0,26.25,2,0,2,2
S006276,S006276,3.0,0.25413404488491537,0.9973779426550881,1.6550516977344503,1.0397868143435962,-0.6637601222831153,0.3796408587061154,1.8408903706182134e-16,0.024342074048667256,-0.12487364830942216,2.0,-1.0645827923215707,-0.16750778632051008,1.0,0.10403351839946727,-0.30441087794353994,1.3879426813804856,-0.8327923778924388,25.0,145.14,0,1,1,1
S006277,S006277,3.0,0.7916620975561418,0.32628963673257094,1.7035972145691252,0.4916110507162255,-0.09382710967026256,1.8011676894060245,-1.0402594048614728,0.9079621458724529,-0.9889089474463809,2.0,-1.1543519886288647,2.5408005546173076,0.0,-1.2666510230738584,-1.4983227753567734,0.1539911104683203,-1.180083169610388,4.0,148.08,0,1,1,1
S006278,S006278,2.0,-1.0469662158321416,-0.15828022923401666,-1.050137819831928,0.5109095735890252,0.6942107572047235,-0.19611820366599128,0.6988425917681826,-1.685890323029628,1.445959482503354,0.0,0.009402893619908767,-0.7729766869135513,1.0,0.0033738723850198988,0.3925569745095221,-0.5958233389992255,-0.7702024903898418,1.0,64.73,2,0,2,2
S006279,S006279,3.0,-0.707827206158717,-1.296399786555193,1.4285059525059656,0.5773551206953732,-0.1896502259690358,-0.7396743928507212,-0.20944728070894733,0.9808790310192016,-1.3511717401264618,4.0,-1.0689090186496333,0.6395335041559899,0.0,-0.5320497766279979,1.6049962230514423,0.31704899662457053,-0.9709886339269336,31.0,70.41,2,0,2,2
S006280,S006280,1.0,-0.5079826309305574,-1.3530274570643357,-0.19184179253979244,-0.43691661307505625,0.12213245094339058,-0.4104265553393458,1.9674309142236166,-1.6262310533641062,0.9118145562750645,2.0,1.5484579098280917,-1.0632920770490475,0.0,1.4882821256477894,0.2610104723120758,0.34978648728142414,-1.2358878701934555,2.0,58.65,2,0,2,2
S006281,S006281,0.0,1.4888620358976457,1.3543465110166897,-0.09296323014978519,-1.0090323164686847,1.2548474973408297,0.63372506693179,-1.02269848358909,1.832680825688042,0.9572900983349044,4.0,0.21922487053093315,-0.6639137017989831,0.0,0.14972300311524483,0.40072378778228357,0.8899550831195047,1.1364350339978944,30.0,166.59,0,1,1,3
S006282,S006282,1.0,-0.3824429760621759,-1.225741224391708,-0.7995639253794591,-0.7304251603113692,-1.1621833466133016,-1.358111109139285,2.112933955554473,0.42737358467797076,-0.5834829284044181,2.0,-0.18635884772491268,-1.1204623777091889,1.0,-2.5362758957357693e-16,-1.335261302770386,-0.843243220309675,0.6141141143965768,23.0,55.35,2,0,2,2
S006283,S006283,1.0,-1.0724380298634073,-1.1288902641848622,-0.7734848221496683,-0.9739774046680931,-0.1456717061751957,-0.54518319390806,1.1554467856538138,-0.9162857443443954,-1.649460465163039,4.0,1.4348944687164553,-1.1284136761336574,1.0,1.0570876136426393,-0.5957082529266058,-0.7393646441869673,-0.9619878757683744,10.0,40.01,2,0,2,2
S006284,S006284,0.0,1.8322220890391088,-1.358782643162075,-1.5890306888804155,-1.0180708651559454,-1.205804317465728,1.6090120834637662,-0.8058587537700073,-0.23418142783526097,1.0829259179239539,4.0,1.1179983901858879,0.2925205513758422,0.0,1.0535181226492187,1.5639296988546125,0.9145082011121448,0.02131033475361809,31.0,110.33,1,2,3,0
S006285,S006285,0.0,0.045847382720679015,0.20456955119826772,1.3681062978395677,0.7014519513204642,-1.362410753804768,0.485804176906258,1.8408903706182134e-16,-1.5718748298910752,-1.0128028763252799,4.0,-1.6259106583876612,-0.4626048052356332,0.0,-1.3016320348093755,0.19489315283136183,-0.35218086045687436,-0.5233047704404388,11.0,119.82,1,2,3,0
S006286,S006286,0.0,0.5774077532474374,-1.5544379661563863,-0.028235874370218284,1.093285251168193,1.02959166425043,0.16165217866848916,-0.9954098320683128,-0.47016698340110336,-1.3411517054353104,4.0,-0.08361097243343181,-0.4925965449068745,0.0,0.8536266270176923,1.1321462015657264,1.2727318969534824,1.6928203613992978,26.0,94.29,3,3,0,0
S006287,S006287,3.0,0.38280309404856666,0.5793917990601556,1.3430808957503744,0.6066693326540562,1.5330205737604028,0.827296183783383,-0.35186562355903894,-0.7445996238625042,-1.2717822344965717,2.0,0.4009263763095521,-0.30224587053865004,1.0,-0.08443560605311506,0.21585592311132237,0.07466565233825219,0.49765815114506357,26.0,140.16,1,2,1,1
S006288,S006288,3.0,0.4632940263873666,-0.8307338165300849,-0.6851056389820446,-1.048362217513251,-0.1631916043044491,1.720483567573916,-0.9718495365853097,-1.5897726107907315,0.8455281729336029,5.0,-0.9228988800775287,0.8246298117290979,1.0,-1.048912072475231,0.15886449789657034,-1.4060762327563463,-0.9244616379073041,3.0,91.47,3,3,0,0
S006289,S006289,3.0,0.44408100094664055,-1.0105308712623775,1.7527072141576923,0.3015572431840978,1.563054684839123,1.5810557430043957,-0.5635925263686661,0.8483028762069306,0.5588010263868156,5.0,-0.5054180394195114,2.5749461889820338,1.0,-0.9582470012423601,-0.4481444823603668,0.9516526616651128,-1.5661464580113618,6.0,114.69,1,2,3,0
S006290,S006290,2.0,0.7375162985868224,0.6871440059265878,-1.0230426476451324,0.24048596827017504,0.1721893027412574,-1.1880374733826569,1.260411545375255,0.8244391683407218,-0.7098895198927867,0.0,0.6442766072630596,-0.44600472606876007,0.0,1.288390630016263,-1.1234660461370298,1.3627599962598294,1.234197114920092,19.0,126.85,1,2,3,1
